,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
0,Atlético-MG,Atacante,Hulk,17.68,4.68,24.8,12.4,1,1,1.0,,,1.0,2.0,5.0,,2.0,4.0,1.0,,,,,,,,,1.0,,39148,282,5,24.8
1,Cuiabá,Goleiro,Walter,3.83,-1.17,0.5,0.5,1,1,,,,,,1.0,,,,,,,2.0,,,,,2.0,,,51413,1371,1,0.0
2,Outros,Técnico,Alberto Valentim,3.93,1.93,3.65,3.65,1,1,,,,,,,,,,,,,,,,,,,,,84863,1,6,0.0
3,Athlético-PR,Zagueiro,Pedro Henrique,8.84,1.84,5.7,5.7,1,1,,,,,,1.0,,,3.0,,1.0,,,1.0,,,,,1.0,,87225,293,3,0.0
4,Internacional,Atacante,Yuri Alberto,3.76,-2.24,-0.6,-0.6,1,1,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,100652,285,5,0.0
5,São Paulo,Meia,Gabriel Sara,5.5,-3.5,-1.1,-1.1,1,1,,,,,,,,,6.0,,,,,,,,,,1.0,,100763,276,4,0.0
6,Internacional,Lateral,Moisés,5.22,-2.78,-0.5,-0.5,1,1,,,,,1.0,1.0,,,8.0,,,,,2.0,,,1.0,,2.0,,90444,285,2,0.0
7,Atlético-MG,Lateral,Guilherme Arana,8.98,-0.02,3.9,3.9,1,1,,,,1.0,,1.0,,,8.0,,,,,3.0,,,,,,,87228,282,2,0.0
8,Corinthians,Zagueiro,Raul Gustavo,3.06,0.06,1.4,1.4,1,1,,,,,,1.0,,,6.0,,,,,2.0,,,,,1.0,,109389,264,3,0.0
9,Santos,Meia,Gabriel Pirani,3.13,-0.87,0.5,0.5,1,1,,,,1.0,,1.0,,,12.0,,,,,,,,,,,,110607,277,4,0.0
10,Athlético-PR,Atacante,Vitinho,5.85,0.85,3.4,3.4,1,1,,,,,1.0,3.0,,,4.0,,,,,2.0,,,,,1.0,,101960,293,5,0.0
11,Corinthians,Meia,Luan,3.9,-2.1,-0.4,-0.4,1,1,,,,2.0,1.0,1.0,,,11.0,,,,,,,,1.0,,2.0,,86759,264,4,0.0
12,Fluminense,Lateral,Samuel Xavier,10.07,1.51,5.7,5.5,2,2,,,,,,2.0,,,13.0,,1.0,,,3.0,,,,,4.0,,73384,266,2,0.0
13,Juventude,Zagueiro,Vitor Mendes,1.88,0.91,2.5,1.45,2,2,,,,,1.0,2.0,,,3.0,,,,,1.0,,,,,,,104401,286,3,0.0
14,Bragantino,Meia,Lucas Evangelista,15.75,1.41,3.1,8.85,2,2,,,,,1.0,1.0,,,7.0,,,,,3.0,,,,,1.0,,84674,280,4,0.0
15,Atlético-MG,Atacante,Hulk,21.19,3.51,11.7,12.05,2,2,1.0,,,,2.0,6.0,,,4.0,,,,,,,,,,1.0,,39148,282,5,0.0
16,Palmeiras,Meia,Raphael Veiga,9.94,-2.59,0.6,1.65,2,2,,,,,2.0,1.0,,,8.0,,,,,1.0,,,1.0,,,,94509,275,4,0.6
17,Palmeiras,Zagueiro,Renan,3.33,-0.67,1.1,1.1,1,2,,,,,,,,,4.0,,,,,2.0,,,,,1.0,,109963,275,3,0.0
18,Palmeiras,Atacante,Rony,8.85,-0.69,3.6,2.65,2,2,,,,1.0,2.0,,,1.0,7.0,,,,,2.0,,,,,,,91607,275,5,0.0
19,Fluminense,Atacante,Caio Paulista,8.97,0.62,1.0,5.0,2,2,,,,1.0,,2.0,,,2.0,,,,,,,,,,2.0,,102318,266,5,0.0
20,Fluminense,Meia,Gabriel Teixeira,8.37,3.98,10.0,6.65,2,2,1.0,,,,,3.0,,,,,,,,1.0,,,,,1.0,,110760,266,4,0.0
21,Palmeiras,Lateral,Victor Luis,4.77,-0.24,1.3,1.75,2,2,,,,,1.0,1.0,,,5.0,,,,,1.0,,,,,1.0,,86410,275,2,0.0
22,América-MG,Técnico,Lisca,3.99,0.05,1.63,1.64,2,2,,,,,,,,,,,,,,,,,,,,,72588,327,6,0.0
23,Palmeiras,Goleiro,Jailson,3.72,-0.28,2.0,2.0,1,2,,,,,,,,,,,,,3.0,,,,,1.0,,,72290,275,1,0.0
24,Santos,Meia,Jean Mota,8.98,-1.98,-1.9,4.8,3,3,,,,1.0,,1.0,,,11.0,,,,,1.0,,,1.0,,3.0,,78548,277,4,0.0
25,Flamengo,Lateral,Filipe Luís,7.19,1.83,7.8,5.25,2,3,,,,,,1.0,,,7.0,,1.0,,,4.0,,,,,2.0,,38750,262,2,0.0
26,Fortaleza,Técnico,Juan Vojvoda,8.52,0.6,4.25,4.94,3,3,,,,,,,,,,,,,,,,,,,,,104754,356,6,0.0
27,Santos,Zagueiro,Luan Peres,4.54,0.4,2.2,0.5,3,3,,,,,,1.0,,,8.0,,1.0,,,,,,1.0,,1.0,,84847,277,3,0.0
28,Flamengo,Meia,Diego,6.84,0.57,5.8,3.4,2,3,,,,,1.0,5.0,,,5.0,,,,,4.0,,,,,2.0,,38909,262,4,0.0
29,Bahia,Meia,Rodriguinho,3.9,-0.67,-0.1,0.07,3,3,,,,1.0,,2.0,,,13.0,,,,,,,,,,2.0,,61033,265,4,0.0
30,Santos,Lateral,Felipe Jonatan,8.88,2.09,8.0,3.2,3,3,,,,,,3.0,,,10.0,,1.0,,,3.0,,,,,1.0,,101708,277,2,0.0
31,Palmeiras,Goleiro,Jailson,3.94,0.22,2.0,2.0,2,3,,,,,,,,,,,,,3.0,,,,,1.0,,,72290,275,1,0.0
32,Santos,Atacante,Marinho,18.08,-0.08,10.4,5.3,3,3,,,,,1.0,1.0,,,6.0,,,,,5.0,,,,,1.0,,68952,277,5,10.4
33,Flamengo,Atacante,Vitinho,8.89,3.88,14.9,7.55,2,3,,2.0,,,3.0,,,,10.0,,,,,4.0,,,,,1.0,,78435,262,5,0.0
34,Fortaleza,Atacante,David,7.17,-1.83,-2.9,1.87,3,3,,,,,,1.0,,,4.0,,,,,1.0,,,1.0,,4.0,,90309,356,5,0.0
35,Fortaleza,Zagueiro,Marcelo Benevenuto,5.51,1.5,5.5,2.3,3,3,,,,,,1.0,,,,,1.0,,,1.0,,,,,2.0,,95638,356,3,0.0
36,Fluminense,Meia,Gabriel Teixeira,7.72,-0.65,1.9,5.07,3,4,,,,,1.0,1.0,,,4.0,,,,,2.0,,,,,2.0,,110760,266,4,0.0
37,São Paulo,Lateral,Reinaldo,11.19,-0.93,0.2,1.57,4,4,,,,,,,,,8.0,,,,,1.0,,,,,,,78850,276,2,0.0
38,São Paulo,Atacante,Luciano,8.34,-1.26,-2.8,0.9,4,4,,,,1.0,,2.0,,1.0,1.0,,,,,,,,1.0,,2.0,,80287,276,5,-2.8
39,São Paulo,Técnico,Hernán Crespo,9.3,0.2,3.14,2.58,4,4,,,,,,,,,,,,,,,,,,,,,103912,276,6,0.0
40,América-MG,Meia,Alê,5.44,0.23,3.0,3.13,4,4,,,,1.0,1.0,3.0,,,5.0,,,,,,,,,,,,86388,327,4,0.0
41,Palmeiras,Zagueiro,Renan,4.13,1.69,6.0,1.9,3,4,,,,,,3.0,,,5.0,,1.0,,,1.0,,,,,2.0,,109963,275,3,0.0
42,Atlético-GO,Meia,João Paulo,9.73,-1.22,1.0,5.4,3,4,,,,,,3.0,,,10.0,,,,,1.0,,,,,1.0,,86770,373,4,0.0
43,São Paulo,Zagueiro,Bruno Alves,8.8,1.99,7.0,2.1,4,4,,,1.0,,,2.0,,,,,,,,3.0,,,,,,,73620,276,3,0.0
44,Palmeiras,Goleiro,Jailson,5.67,1.73,7.5,3.83,3,4,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,72290,275,1,0.0
45,América-MG,Atacante,Ademir,7.16,-0.03,3.3,3.2,4,4,,,,1.0,1.0,5.0,,,7.0,,,,,,,,,,1.0,,101314,327,5,0.0
46,Bragantino,Atacante,Ytalo,13.36,-2.41,-1.3,6.22,4,4,,,,,1.0,,,,1.0,,,,,,,,,,4.0,,53148,280,5,0.0
47,Palmeiras,Lateral,Victor Luis,6.78,1.3,6.8,3.42,4,4,,,,1.0,,,,,9.0,,1.0,,,2.0,,,,,1.0,,86410,275,2,0.0
48,Palmeiras,Meia,Gustavo Scarpa,13.73,0.48,7.9,7.54,5,5,,1.0,,2.0,1.0,1.0,,,18.0,,,,,1.0,,,,,,,87999,275,4,0.0
