,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
162,Flamengo,Atacante,Bruno Henrique,15.65,0.14,5.1,7.15,4,7,,,,2.0,1.0,6.0,,,7.0,,,,,1.0,,,1.0,,2.0,,90285,262,5,0.0
163,Santos,Zagueiro,Maicon,14.22,0.53,5.9,6.27,6,7,,,,,,1.0,,,8.0,,1.0,,,1.0,,,,,,,71227,277,3,0.0
164,Flamengo,Atacante,Pedro,9.33,0.83,10.1,4.55,4,7,1.0,,,,1.0,2.0,,,3.0,,,,,1.0,,,,,2.0,,94583,262,5,0.0
165,Athlético-PR,Meia,Terans,11.1,3.79,18.3,5.25,6,7,2.0,,,,1.0,1.0,,,8.0,,,,,2.0,,,,,2.0,,102878,293,4,0.0
166,Athlético-PR,Goleiro,Bento,7.38,1.35,8.0,4.57,7,7,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,105208,293,1,0.0
167,Flamengo,Lateral,Matheuzinho,8.69,3.21,16.4,7.7,3,7,,1.0,,,,1.0,,,7.0,,1.0,,,6.0,,,,,2.0,,101727,262,2,0.0
168,São Paulo,Atacante,Calleri,28.4,0.82,12.7,11.16,8,8,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,89840,276,5,0.0
169,Internacional,Técnico,Mano Menezes,7.71,0.49,3.89,4.34,6,8,,,,,,,,,,,,,,,,,,,,,37281,285,6,0.0
170,Corinthians,Zagueiro,Raul Gustavo,7.69,0.09,1.7,5.16,8,8,,,,,,2.0,,,5.0,,,,,1.0,,,,,,,109389,264,3,0.0
171,Internacional,Goleiro,Daniel,7.63,0.3,3.0,3.81,8,8,,,,,,,,,,,,,4.0,,,,,1.0,,,96468,285,1,0.0
172,Atlético-MG,Atacante,Hulk,22.1,0.2,24.8,9.82,6,8,1.0,,,,4.0,1.0,,1.0,10.0,,,,,2.0,,,,,2.0,,39148,282,5,24.8
173,São Paulo,Lateral,Welington ,9.08,-0.79,-0.4,3.29,7,8,,,,,,,,,4.0,,,,,,,,,,,,106824,276,2,0.0
174,São Paulo,Zagueiro,Arboleda,6.24,-0.09,0.2,2.78,6,8,,,,,,,,,4.0,,,,,1.0,,,,,2.0,,91573,276,3,0.0
175,Flamengo,Meia,Arrascaeta,19.33,-0.42,2.9,9.07,7,8,,,,,1.0,2.0,,,10.0,,,,,2.0,,,,,1.0,,87863,262,4,0.0
176,Atlético-MG,Meia,Nacho Fernández,12.86,-0.01,8.8,6.97,6,8,,1.0,,,3.0,1.0,,,12.0,,,,,2.0,,,,,1.0,,94916,282,4,0.0
177,Internacional,Lateral,Renê,7.02,0.29,3.1,4.82,6,8,,,,,,3.0,,,5.0,,,,,2.0,,,,,1.0,,78445,285,2,0.0
178,Fluminense,Atacante,Cano,12.84,1.7,9.0,5.89,8,8,1.0,,,,2.0,,,1.0,5.0,,,,,,,,,,,,79631,266,5,0.0
179,Fortaleza,Meia,Yago Pikachu,9.22,-0.31,1.6,4.43,6,8,,,,,2.0,2.0,,,10.0,,,,,,,,,,,,80196,356,4,0.0
