,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
163,Palmeiras,Meia,Gustavo Scarpa,9.56,0.4,8.4,5.98,5,7,,,,3.0,2.0,2.0,,,2.0,,,,,2.0,,,,,,,87999,275,4,0.0
164,Flamengo,Meia,Arrascaeta,19.75,-1.87,9.4,10.1,6,7,,,,,,2.0,,,11.0,,,,,4.0,,,,,,,87863,262,4,9.4
165,Flamengo,Lateral,Matheuzinho,8.69,3.21,16.4,7.7,3,7,,1.0,,,,1.0,,,7.0,,1.0,,,6.0,,,,,2.0,,101727,262,2,0.0
166,Flamengo,Meia,Everton Ribeiro,7.56,0.19,3.3,4.07,6,7,,,,1.0,,1.0,,,8.0,,,,,2.0,,,,,,,51772,262,4,0.0
167,Flamengo,Goleiro,Hugo Souza,4.42,0.98,5.0,1.7,6,7,,,,,,,,,,,1.0,,,,,,,,,,101574,262,1,0.0
168,Internacional,Lateral,Renê,7.02,0.29,3.1,4.82,6,8,,,,,,3.0,,,5.0,,,,,2.0,,,,,1.0,,78445,285,2,0.0
169,Goiás,Técnico,Jair Ventura,4.86,0.45,3.25,3.43,7,8,,,,,,,,,,,,,,,,,,,,,92180,290,6,0.0
170,Internacional,Lateral,Bustos,8.05,0.21,2.3,3.45,8,8,,,,,,,,,13.0,,,,,3.0,,,,,,,96678,285,2,0.0
171,Fortaleza,Meia,Yago Pikachu,9.22,-0.31,1.6,4.43,6,8,,,,,2.0,2.0,,,10.0,,,,,,,,,,,,80196,356,4,0.0
172,Internacional,Meia,Edenílson,11.09,0.39,2.8,3.9,7,8,,,,,1.0,,,,4.0,,,,,2.0,,,,,,,63289,285,4,0.0
173,Palmeiras,Meia,Gustavo Scarpa,9.65,0.09,6.2,6.02,6,8,,1.0,,,2.0,2.0,,,11.0,,,,,,,,,,1.0,,87999,275,4,0.0
174,Coritiba,Atacante,Igor Paixão,16.42,2.28,13.4,8.47,7,8,1.0,,,2.0,1.0,3.0,,,5.0,,,,,1.0,,,,,,,104530,294,5,0.0
175,Internacional,Goleiro,Daniel,7.63,0.3,3.0,3.81,8,8,,,,,,,,,,,,,4.0,,,,,1.0,,,96468,285,1,0.0
176,Flamengo,Zagueiro,Rodrigo Caio,6.17,-0.93,0.0,2.67,3,8,,,,,,,,,,,,,,,,,,,,,73800,262,3,0.0
177,Atlético-MG,Atacante,Hulk,22.1,0.2,12.4,9.82,6,8,1.0,,,,4.0,1.0,,1.0,10.0,,,,,2.0,,,,,2.0,,39148,282,5,0.0
178,São Paulo,Zagueiro,Arboleda,6.24,-0.09,0.2,2.78,6,8,,,,,,,,,4.0,,,,,1.0,,,,,2.0,,91573,276,3,0.0
179,São Paulo,Atacante,Calleri,28.4,0.82,25.4,11.16,8,8,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,89840,276,5,25.4
