,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
166,América-MG,Zagueiro,Zé Vitor,0.77,0.0,0.0,-0.4,3,14,,,,,,,,,,,,,,,,,,,,,112708,327,3,0.0
167,Internacional,Técnico,Diego Aguirre,8.0,0.53,4.47,3.4,9,14,,,,,,,,,,,,,,,,,,,,,73766,285,6,0.0
168,Palmeiras,Zagueiro,Luan,6.13,-1.07,1.9,3.61,9,15,,,,,,,,,6.0,,,,,3.0,,,,,1.0,,80692,275,3,0.0
169,Chapecoense,Lateral,Busanello,7.87,1.62,9.3,4.34,8,15,,1.0,,,,3.0,,,12.0,,,,,4.0,,,,,,,97537,315,2,0.0
170,Grêmio,Técnico,Luiz Felipe Scolari,7.63,0.6,3.7,3.93,5,15,,,,,,,,,,,,,,,,,,,,,43618,284,6,0.0
171,Corinthians,Meia,Roni,3.42,-0.08,-2.9,1.07,14,15,,,,,,,,,9.0,,,,,1.0,,,1.0,,2.0,,105585,264,4,0.0
172,Palmeiras,Meia,Gustavo Scarpa,14.34,0.29,3.1,5.89,15,15,,1.0,,,,1.0,,,9.0,,,,,,,,,,3.0,,87999,275,4,0.0
173,Flamengo,Meia,Arrascaeta,13.08,-0.85,2.4,7.56,7,15,,,,,1.0,2.0,,,9.0,,,,,2.0,,,,,1.0,,87863,262,4,0.0
174,Grêmio,Goleiro,Gabriel Chapecó,3.91,-0.17,0.0,5.63,8,15,,,,,,,,,,,,,1.0,,,,,1.0,,,112616,284,1,0.0
175,Grêmio,Zagueiro,Pedro Geromel,7.8,0.48,2.1,2.93,12,15,,,1.0,,,,,,4.0,,,,,,,,,,1.0,,80853,284,3,0.0
176,Flamengo,Lateral,Filipe Luís,8.03,0.37,4.8,3.76,13,15,,,,,,2.0,,,7.0,,,,,5.0,,,,,1.0,,38750,262,2,0.0
177,Ceará,Meia,Jorginho,9.91,-0.25,-0.2,3.22,13,15,,,,,,,,,2.0,,,,,,,,,,,,77544,354,4,0.0
178,Flamengo,Atacante,Bruno Henrique,19.22,-1.18,4.3,8.9,11,15,,,,1.0,,5.0,,,4.0,,,,,2.0,,,,,2.0,,90285,262,5,0.0
179,Flamengo,Atacante,Gabriel,17.0,-2.18,-10.6,7.32,4,15,,,,,1.0,,,1.0,6.0,,,,,,,1.0,,,,,83257,262,5,-10.6
180,Fortaleza,Goleiro,Marcelo Boeck,3.52,0.12,0.0,4.5,5,16,,,,,,,,,,,,,1.0,,,,,1.0,,,37788,356,1,0.0
181,Bahia,Atacante,Gilberto,15.35,1.42,8.3,5.45,16,16,1.0,,,,1.0,,,,5.0,,,,,1.0,,,,,2.0,,61188,265,5,0.0
182,São Paulo,Zagueiro,Miranda,9.22,0.22,1.5,3.3,9,16,,,,,,,,,5.0,,,,,2.0,,,,,,,38141,276,3,0.0
183,Flamengo,Técnico,Renato Gaúcho,14.73,1.31,7.25,6.07,5,16,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
184,Fortaleza,Zagueiro,Titi,8.11,0.15,-0.8,2.81,15,16,,,,,,,,1.0,3.0,,,,,,,,,,,,50353,356,3,0.0
185,Fortaleza,Lateral,Tinga,8.03,0.16,0.3,3.74,16,16,,,,,,,,,17.0,,,,,2.0,,,,,,,82628,356,2,0.0
186,Flamengo,Meia,Everton Ribeiro,8.76,1.42,8.9,4.14,7,16,1.0,,,,,,,,6.0,,,,,2.0,,,,,1.0,,51772,262,4,0.0
187,Fortaleza,Atacante,David,8.46,-1.02,-1.7,3.76,14,16,,,,,1.0,,,1.0,,,,,,,,,,,4.0,,90309,356,5,0.0
188,Flamengo,Atacante,Bruno Henrique,19.7,0.48,12.6,8.68,12,16,1.0,,,,,1.0,,,2.0,,,,,1.0,,,1.0,,2.0,,90285,262,5,12.6
189,São Paulo,Lateral,Reinaldo,9.91,0.24,1.2,2.44,13,16,,,1.0,1.0,,2.0,,,20.0,,,,,1.0,,,1.0,,2.0,,78850,276,2,0.0
190,Bahia,Meia,Daniel,5.65,-0.21,-1.0,1.6,12,16,,,,,,2.0,,,10.0,,,,,2.0,,,1.0,,2.0,,93791,265,4,0.0
191,Flamengo,Meia,Arrascaeta,14.1,1.02,7.5,7.55,8,16,,1.0,,3.0,,,,,11.0,,,,,,,,,,,,87863,262,4,0.0
192,Internacional,Goleiro,Daniel,6.73,-0.4,-1.0,4.43,15,17,,,,,,,,,,,,,1.0,,,,,2.0,,,96468,285,1,0.0
193,Grêmio,Atacante,Borja,10.5,1.83,7.6,6.5,3,17,1.0,,,,,,,,4.0,,,,,,,,,,,,86120,284,5,0.0
194,Internacional,Meia,Patrick,9.29,0.45,3.6,3.86,15,17,,,,,1.0,4.0,,,7.0,,,,,2.0,,,,,1.0,,83433,285,4,0.0
195,Grêmio,Meia,Alisson,6.57,0.49,4.0,2.99,9,17,,,,1.0,2.0,4.0,,,8.0,,,,,,,,,,,,81845,284,4,0.0
196,Fluminense,Meia,Martinelli,5.47,0.96,4.9,2.07,15,17,,,,1.0,,,,,3.0,,,,,4.0,,,,,,,109573,266,4,0.0
197,Bragantino,Técnico,Maurício Barbieri,14.3,0.91,6.79,4.79,16,17,,,,,,,,,,,,,,,,,,,,,82792,280,6,0.0
198,Corinthians,Lateral,Fagner,12.62,0.44,4.7,4.34,17,17,,,,,1.0,,,,6.0,,1.0,,,,,,,,1.0,,42500,264,2,0.0
199,Internacional,Atacante,Yuri Alberto,7.11,1.21,12.6,4.13,16,17,1.0,,,,1.0,3.0,,,7.0,,,,,3.0,,,,,,,100652,285,5,0.0
200,Fortaleza,Zagueiro,Marcelo Benevenuto,8.95,1.16,9.0,4.07,17,17,1.0,,,,1.0,,,,3.0,,,,,1.0,,,,,1.0,,95638,356,3,0.0
201,Sport,Lateral,Hayner,6.41,0.3,0.7,3.34,15,17,,,,,,4.0,,,13.0,,,,,1.0,,,,,2.0,,91856,292,2,0.0
202,Bragantino,Zagueiro,Fabrício Bruno,12.04,1.38,7.1,3.53,15,17,,,,,,1.0,,,4.0,,1.0,,,2.0,,,,,,,90768,280,3,0.0
203,Fortaleza,Atacante,Robson,12.14,-0.03,-2.6,4.65,17,17,,,,,1.0,,,,6.0,,,,,,,,,,3.0,,84817,356,5,-2.6
204,Internacional,Meia,Edenílson,18.29,-1.6,-4.0,6.27,17,18,,,,,,,,1.0,10.0,,,,,,,,,,1.0,,63289,285,4,-4.0
205,Juventude,Meia,Wagner,4.24,-0.08,0.7,3.7,4,18,,,,,,,,,3.0,,,,,1.0,,,,,,,37674,286,4,0.0
206,Bragantino,Meia,Praxedes,7.15,0.26,2.1,4.7,10,18,,,,,,2.0,,,4.0,,,,,2.0,,,,,1.0,,107744,280,4,0.0
207,Palmeiras,Lateral,Marcos Rocha,8.15,0.36,3.1,3.15,12,18,,,,,,1.0,,,14.0,,,,,4.0,,,,,,,63013,275,2,0.0
208,Sport,Zagueiro,Sabino,7.13,1.2,7.0,3.14,17,18,,,,,3.0,,,,4.0,,1.0,,,1.0,,,,,2.0,,104075,292,3,0.0
209,Atlético-MG,Atacante,Savarino,7.68,-0.1,0.7,5.25,10,18,,,,1.0,1.0,1.0,,,8.0,,,,,,,,,,2.0,,98672,282,5,0.0
210,Internacional,Zagueiro,Mercado,10.44,0.0,0.0,4.8,1,18,,,,,,,,,,,,,,,,,,,,,72951,285,3,0.0
211,Fortaleza,Atacante,Robson,12.33,0.19,1.0,4.45,18,18,,,,1.0,1.0,,,,10.0,,,,,1.0,,,,,2.0,,84817,356,5,0.0
212,Fortaleza,Técnico,Juan Vojvoda,10.59,0.39,4.46,4.29,18,18,,,,,,,,,,,,,,,,,,,,,104754,356,6,0.0
213,Bahia,Atacante,Gilberto,13.53,0.02,-0.7,4.66,18,18,,,,1.0,1.0,4.0,,,7.0,,,,,,,,1.0,,4.0,,61188,265,5,0.0
214,Grêmio,Goleiro,Gabriel Chapecó,4.14,-1.35,-0.5,4.96,11,18,,,,,,1.0,,,,,,,,,,,,1.0,,,112616,284,1,0.0
215,Internacional,Lateral,Moisés,5.11,1.37,7.3,2.42,10,18,,,,1.0,,1.0,,,9.0,,1.0,,,3.0,,,,,3.0,,90444,285,2,0.0
216,Fortaleza,Meia,Yago Pikachu,18.8,0.56,10.9,5.59,18,19,1.0,,,1.0,,2.0,,,3.0,,,,,1.0,,,,,,,80196,356,4,0.0
217,Fortaleza,Técnico,Juan Vojvoda,10.45,-0.14,4.23,4.29,19,19,,,,,,,,,,,,,,,,,,,,,104754,356,6,0.0
218,Athlético-PR,Meia,Richard,2.88,-0.07,2.2,2.2,12,19,,,,,,,,,3.0,,,,,3.0,,,,,1.0,,86711,293,4,0.0
219,Corinthians,Goleiro,Cássio,12.71,0.09,5.0,4.6,19,19,,,,,,,,,,,,,6.0,,,,,1.0,,,42234,264,1,0.0
220,Fortaleza,Meia,Éderson,12.77,0.25,6.2,5.99,18,19,,,,,1.0,2.0,,,7.0,,,,,2.0,,,,,,,103099,356,4,6.2
221,Fortaleza,Atacante,Robson,12.3,-0.03,2.4,4.34,19,19,,,,,3.0,1.0,,,5.0,,,,,1.0,,,,,,1.0,84817,356,5,0.0
222,Santos,Meia,Jean Mota,10.6,0.05,-0.7,4.32,17,19,,,,,,,,,7.0,,,,,,,,,,,,78548,277,4,0.0
223,Athlético-PR,Zagueiro,Pedro Henrique,7.84,0.44,4.3,1.94,14,19,,,,,,,,,7.0,,1.0,,,,,,,,,,87225,293,3,0.0
224,Athlético-PR,Zagueiro,Thiago Heleno,10.42,2.25,10.1,2.65,14,19,,,,,,1.0,,,4.0,,1.0,,,5.0,,,,,,,38394,293,3,0.0
225,Corinthians,Lateral,Fagner,11.7,-0.92,1.3,4.17,18,19,,,,,,2.0,,,12.0,,,,,5.0,,,1.0,,3.0,,42500,264,2,0.0
226,Corinthians,Lateral,Fábio Santos,10.54,-0.68,1.8,3.35,17,19,,,,,1.0,2.0,,,5.0,,,,,2.0,,,,,3.0,,38229,264,2,0.0
227,Santos,Meia,Carlos Sánchez,7.34,0.47,1.3,1.95,13,19,,,,1.0,1.0,,,,17.0,,,,,1.0,,,,,,,81677,277,4,0.0
228,Bragantino,Técnico,Maurício Barbieri,13.21,-0.26,1.43,4.45,18,20,,,,,,,,,,,,,,,,,,,,,82792,280,6,0.0
229,Internacional,Zagueiro,Bruno Méndez,6.94,0.67,8.0,5.05,10,20,,,,,,1.0,,,5.0,,1.0,,,3.0,,,,,,,103700,285,3,0.0
230,Internacional,Atacante,Yuri Alberto,5.86,0.64,4.1,3.91,18,20,,1.0,,1.0,1.0,1.0,,1.0,4.0,,,,,2.0,,,1.0,,5.0,,100652,285,5,0.0
231,Internacional,Lateral,Saravia,9.11,1.91,13.6,5.1,11,20,,,,,,5.0,,,4.0,,1.0,,,7.0,,,,,1.0,,96725,285,2,0.0
232,Atlético-MG,Atacante,Hulk,20.65,-0.61,3.2,7.15,18,20,,,,1.0,,3.0,,,6.0,,,,,,,,,,1.0,,39148,282,5,3.2
233,Internacional,Meia,Edenílson,18.03,-0.26,-1.1,5.86,18,20,,,,,,,,,6.0,,,,,,,,,,1.0,,63289,285,4,0.0
234,Internacional,Goleiro,Daniel,8.48,0.38,8.0,4.79,17,20,,,,,,,,,,,1.0,,3.0,,,,,,,,96468,285,1,0.0
235,Corinthians,Zagueiro,João Victor,7.8,-0.2,1.0,3.64,19,20,,,,,,1.0,,,5.0,,,,,2.0,,,,,2.0,,104250,264,3,0.0
236,Bragantino,Meia,Praxedes,6.9,-0.25,0.9,4.35,11,20,,,,1.0,,3.0,,,3.0,,,,,1.0,,,1.0,,1.0,,107744,280,4,0.0
237,Athlético-PR,Atacante,Bissoli,4.76,-0.14,-0.7,2.2,4,20,,,,,,1.0,,,2.0,,,,,,,,,,2.0,,100762,293,5,0.0
238,Corinthians,Lateral,Fagner,12.05,0.35,2.4,4.08,19,20,,,,1.0,,,,,3.0,,,,,2.0,,,,,1.0,,42500,264,2,0.0
239,Athlético-PR,Meia,Terans,10.82,-1.28,1.1,5.55,17,20,,,,,1.0,3.0,,,7.0,,,,,,,,,,1.0,,102878,293,4,0.0
240,Flamengo,Meia,Andreas Pereira,7.65,-0.85,-0.5,3.47,3,21,,,,,,3.0,,,15.0,,,,,,,,,,1.0,,89274,262,4,0.0
241,Flamengo,Lateral,Isla,9.56,-0.52,-3.2,3.94,10,21,,,,,,,,1.0,2.0,,,,,1.0,,,1.0,,3.0,,69345,262,2,0.0
242,Atlético-MG,Atacante,Hulk,22.07,1.42,9.7,7.28,19,21,1.0,,,1.0,,,,,5.0,,,,,1.0,,,,,,,39148,282,5,0.0
243,São Paulo,Zagueiro,Arboleda,8.85,-0.26,6.4,5.88,5,21,,,,,2.0,3.0,,,2.0,,,,,4.0,,,,,1.0,,91573,276,3,0.0
244,Flamengo,Técnico,Renato Gaúcho,14.24,-0.48,2.13,5.51,9,21,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
245,Atlético-MG,Lateral,Guilherme Arana,11.52,2.21,18.0,5.46,13,21,,2.0,,,2.0,1.0,,,6.0,,1.0,,,2.0,,,,,1.0,,87228,282,2,0.0
246,Corinthians,Zagueiro,João Victor,8.47,0.67,4.7,3.69,20,21,,,,,,,,,3.0,,,,,5.0,,,,,,,104250,264,3,0.0
247,Juventude,Atacante,Ricardo Bueno,11.38,2.68,12.3,9.05,6,21,1.0,,,1.0,3.0,,,,3.0,,,,,1.0,,,,,,,69141,286,5,0.0
248,Flamengo,Atacante,Gabriel,18.55,-3.7,4.0,8.53,7,21,,,,,2.0,2.0,,,6.0,,,,,,,,,,,,83257,262,5,4.0
249,Palmeiras,Meia,Raphael Veiga,14.7,1.55,10.5,5.18,19,21,1.0,,,1.0,,4.0,,,7.0,,,,,,,,,,,,94509,275,4,0.0
250,Athlético-PR,Meia,Terans,11.46,0.64,4.7,5.5,18,21,,,,2.0,3.0,2.0,,,1.0,,,,,,,,,,2.0,,102878,293,4,0.0
251,Bahia,Goleiro,Matheus Teixeira,3.71,0.0,0.0,1.93,16,21,,,,,,,,,,,,,,,,,,,,,102907,265,1,0.0
252,Fortaleza,Meia,Lucas Crispim,8.46,0.3,4.1,4.37,19,22,,1.0,,1.0,,2.0,,,6.0,,,,,1.0,,,1.0,,3.0,,88597,356,4,0.0
253,América-MG,Zagueiro,Lucas Kal,4.4,1.04,8.7,9.02,5,22,,1.0,,,,1.0,,,8.0,,,,,4.0,,,,,,,95662,327,3,0.0
254,Fluminense,Lateral,Danilo Barcelos,4.93,-0.99,-0.4,4.0,7,22,,,,,,1.0,,,19.0,,,,,1.0,,,,,,,84382,266,2,0.0
255,Atlético-MG,Atacante,Hulk,20.71,-1.36,5.0,7.04,20,22,,,,,1.0,4.0,,,3.0,,,,,1.0,,,,,2.0,,39148,282,5,5.0
256,Flamengo,Atacante,Bruno Henrique,18.53,0.98,4.8,7.59,14,22,,,,2.0,2.0,1.0,,,7.0,,,,,2.0,,,,,2.0,,90285,262,5,0.0
257,Atlético-MG,Meia,Zaracho,8.43,-1.63,0.6,4.61,17,22,,,,,,,,,4.0,,,,,3.0,,,,,4.0,,100079,282,4,0.0
258,Atlético-MG,Zagueiro,Junior Alonso,9.41,0.34,7.8,4.87,12,22,,,,,,,,,7.0,,1.0,,,4.0,,,,,1.0,,88312,282,3,0.0
259,Internacional,Lateral,Heitor,7.34,0.06,5.1,4.41,15,22,,,,,,1.0,,,4.0,,1.0,,,3.0,,,1.0,,2.0,,104649,285,2,0.0
260,Flamengo,Técnico,Renato Gaúcho,14.18,-0.06,2.9,5.25,10,22,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
261,Santos,Atacante,Marinho,16.81,0.45,3.1,5.05,14,22,,,,1.0,4.0,3.0,,1.0,8.0,,,,,1.0,,,,,5.0,,68952,277,5,0.0
262,Grêmio,Goleiro,Gabriel Chapecó,3.96,-1.68,-3.0,4.61,14,22,,,,,,,,,,,,,1.0,,,,,4.0,,,112616,284,1,0.0
263,Fortaleza,Meia,Éderson,14.12,0.38,8.1,6.2,21,22,,,,2.0,,2.0,,,3.0,,,,,5.0,,,,,,,103099,356,4,0.0
264,Atlético-MG,Meia,Zaracho,7.97,-0.46,-1.9,4.25,18,23,,,,,,,,,4.0,,,,,1.0,,,1.0,,1.0,,100079,282,4,0.0
265,Atlético-MG,Atacante,Savarino,7.5,-0.18,1.2,4.88,11,23,,,,1.0,,,,,,,,,,,,,,,,,98672,282,5,0.0
266,Flamengo,Meia,Arrascaeta,13.34,0.79,6.0,6.2,11,23,,1.0,,1.0,1.0,3.0,,,15.0,,,,,2.0,,,1.0,,2.0,,87863,262,4,0.0
267,Fortaleza,Meia,Yago Pikachu,17.83,-0.15,3.5,5.16,22,23,,,,,1.0,5.0,,,8.0,,,,,1.0,,,,,,,80196,356,4,0.0
268,América-MG,Lateral,Marlon ,6.09,0.69,5.9,6.05,8,23,,,,,,1.0,,,6.0,,1.0,,,2.0,,,,,2.0,,86864,327,2,0.0
269,Atlético-MG,Atacante,Hulk,21.09,0.38,4.4,6.91,21,23,,1.0,,,,2.0,,,6.0,,,,,,,,,,2.0,,39148,282,5,0.0
270,Flamengo,Atacante,Gabriel,19.02,0.47,12.2,8.23,8,23,,1.0,,,2.0,1.0,,,5.0,,,,,,,,,,1.0,,83257,262,5,12.2
271,Atlético-MG,Lateral,Guilherme Arana,9.72,-0.74,4.1,5.66,15,23,,,,,,4.0,,,14.0,,1.0,,,2.0,,,1.0,,3.0,,87228,282,2,0.0
272,Grêmio,Goleiro,Gabriel Chapecó,4.76,0.8,2.0,4.44,15,23,,,,,,,,,,,,,4.0,,,,,2.0,,,112616,284,1,0.0
273,América-MG,Zagueiro,Lucas Kal,4.95,0.55,10.1,9.2,6,23,,1.0,,,,1.0,,,9.0,,1.0,,,1.0,,,,,1.0,,95662,327,3,0.0
274,Flamengo,Técnico,Renato Gaúcho,15.36,1.18,8.52,5.55,11,23,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
275,Grêmio,Zagueiro,Rodrigues,3.5,-0.36,-0.9,3.4,7,23,,,,1.0,1.0,,,,4.0,,,,,,,,1.0,,1.0,,91251,284,3,0.0
276,Fortaleza,Meia,Yago Pikachu,17.97,0.14,4.8,5.14,23,24,,,,1.0,1.0,1.0,,,7.0,,,,,3.0,,,,,,,80196,356,4,0.0
277,Palmeiras,Técnico,Abel Ferreira,11.8,0.0,2.99,4.04,23,24,,,,,,,,,,,,,,,,,,,,,110506,275,6,0.0
278,Atlético-MG,Lateral,Guga,8.07,-1.36,-2.3,3.76,15,24,,,,,,1.0,,1.0,13.0,,,,,,,,,,2.0,,101319,282,2,0.0
279,Atlético-MG,Lateral,Dodô,6.45,-0.56,2.0,3.6,8,24,,,,1.0,,,,1.0,7.0,,,,,3.0,,,,,2.0,,68727,282,2,0.0
280,Fortaleza,Zagueiro,Marcelo Benevenuto,9.83,1.79,12.2,4.26,22,24,1.0,,,,,,,,3.0,,1.0,,,2.0,,,1.0,,1.0,,95638,356,3,0.0
281,Atlético-MG,Atacante,Hulk,20.59,-0.5,4.4,6.7,22,24,,,,1.0,2.0,2.0,,,6.0,,,,,,,,,,2.0,,39148,282,5,4.4
282,Ceará,Goleiro,João Ricardo,3.52,0.39,6.0,2.75,2,24,,,,,,,,,,,1.0,,1.0,,,,,,,,81881,354,1,0.0
283,Santos,Atacante,Marinho,16.97,0.16,4.6,5.02,15,24,,,,,1.0,7.0,,1.0,7.0,,,,,4.0,,,1.0,,1.0,,68952,277,5,0.0
284,Bragantino,Atacante,Ytalo,14.65,0.08,2.1,5.07,19,24,,,,2.0,,,,,3.0,,,,,,,,,,,,53148,280,5,0.0
285,Atlético-MG,Zagueiro,Nathan Silva,7.75,-1.03,-0.4,3.85,20,24,,,,,,2.0,,,4.0,,,,,3.0,,,1.0,,2.0,1.0,95794,282,3,0.0
286,Athlético-PR,Meia,Terans,12.7,1.24,12.2,5.85,19,24,1.0,1.0,,,1.0,1.0,,1.0,6.0,,,,,2.0,,,1.0,,2.0,,102878,293,4,0.0
287,Atlético-MG,Meia,Nacho Fernández,10.96,0.05,-0.1,3.28,16,24,,,,,1.0,,,1.0,14.0,,,,,1.0,,,,,,,94916,282,4,0.0
288,Internacional,Lateral,Saravia,7.56,-0.4,3.0,4.56,15,25,,,,,,1.0,,,5.0,,,,,3.0,,,,,,,96725,285,2,0.0
289,Santos,Atacante,Marinho,18.22,1.25,12.3,5.47,16,25,,1.0,,3.0,1.0,10.0,,1.0,6.0,,,,,1.0,,,,,4.0,,68952,277,5,0.0
290,América-MG,Zagueiro,Lucas Kal,3.86,-0.04,2.4,7.55,8,25,,,,,,,,,6.0,,,,,4.0,,,,,2.0,,95662,327,3,0.0
291,Corinthians,Goleiro,Cássio,11.83,-0.63,0.0,4.14,24,25,,,,,,,,,,,,,1.0,,,,,1.0,,,42234,264,1,0.0
292,Palmeiras,Meia,Raphael Veiga,14.78,1.45,11.5,5.37,21,25,1.0,,,1.0,1.0,,,,10.0,,,,,3.0,,,,,1.0,,94509,275,4,0.0
293,Corinthians,Atacante,Róger Guedes,15.49,-1.64,0.4,7.78,6,25,,,,,1.0,1.0,,,9.0,,,,,,,,,,,,89898,264,5,0.0
294,Atlético-MG,Meia,Zaracho,7.97,0.0,-0.3,4.01,19,25,,,,1.0,,,,1.0,5.0,,,,,1.0,,,,,3.0,,100079,282,4,0.0
295,Palmeiras,Zagueiro,Renan,6.04,0.22,3.9,3.79,16,25,,,1.0,,1.0,1.0,,,4.0,,,,,1.0,,,,,2.0,,109963,275,3,0.0
296,América-MG,Lateral,Marlon ,6.53,0.57,7.4,6.03,10,25,,1.0,,,,2.0,,,6.0,,,,,4.0,,,,,4.0,,86864,327,2,0.0
297,Flamengo,Técnico,Renato Gaúcho,15.21,1.02,8.01,5.44,13,25,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
298,Atlético-MG,Atacante,Hulk,22.95,2.36,33.6,7.14,23,25,2.0,,,,1.0,2.0,,1.0,5.0,,,,,,,,,,,,39148,282,5,33.6
299,Atlético-MG,Meia,Nacho Fernández,11.82,0.86,5.7,3.42,17,25,,1.0,,,,,,,3.0,,,,,1.0,,,,,,,94916,282,4,0.0
300,Corinthians,Atacante,Róger Guedes,15.53,0.04,1.1,6.83,7,26,,,,,,4.0,,,4.0,,,,,,,,,,1.0,,89898,264,5,0.0
301,Atlético-MG,Meia,Zaracho,8.22,0.25,0.9,3.85,20,26,,,,,1.0,1.0,,,4.0,,,,,,,,,,,,100079,282,4,0.0
302,Flamengo,Lateral,Matheuzinho,7.72,-0.55,4.3,3.67,19,26,,,1.0,,,2.0,,,2.0,,,,,1.0,,,,,1.0,,101727,262,2,0.0
303,Atlético-MG,Técnico,Cuca,12.57,0.12,4.04,4.67,25,26,,,,,,,,,,,,,,,,,,,,,42411,282,6,0.0
304,Fortaleza,Meia,Yago Pikachu,18.58,1.33,8.2,5.12,25,26,1.0,,,,1.0,,,,6.0,,,,,,,,,,,,80196,356,4,0.0
305,Flamengo,Lateral,Filipe Luís,8.79,-0.32,2.6,4.77,19,26,,,,,,1.0,,,4.0,,,,,5.0,,,1.0,,1.0,,38750,262,2,0.0
306,Flamengo,Atacante,Pedro,14.1,1.42,12.7,4.7,21,26,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,94583,262,5,0.0
307,Internacional,Goleiro,Daniel,7.8,0.34,0.0,4.68,23,26,,,,,,,,,,,,,1.0,,,,,1.0,,,96468,285,1,0.0
308,Fortaleza,Zagueiro,Marcelo Benevenuto,8.81,-1.02,4.7,4.28,23,26,,,,,,1.0,,,3.0,,1.0,,,,,,,,1.0,,95638,356,3,0.0
309,Atlético-MG,Zagueiro,Réver,8.72,-0.06,0.0,3.64,15,26,,,,,,2.0,,,5.0,,,,,,,,,,1.0,,52253,282,3,0.0
310,Fortaleza,Atacante,Robson,11.3,-0.66,-5.4,3.46,26,26,,,,,,2.0,,,2.0,,,,,,,,1.0,,3.0,,84817,356,5,-5.4
311,Athlético-PR,Meia,Terans,11.83,0.75,5.7,5.67,21,26,,,1.0,1.0,2.0,2.0,,,6.0,,,,,,,,,,1.0,,102878,293,4,0.0
312,Flamengo,Goleiro,Diego Alves,13.94,0.86,6.0,4.01,20,27,,,,,,,,,,,1.0,,1.0,,,,,,,,38509,262,1,0.0
313,Flamengo,Técnico,Renato Gaúcho,15.0,-0.11,5.31,5.44,15,27,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
314,Flamengo,Atacante,Gabriel,17.57,-1.45,0.8,7.36,9,27,,,,,2.0,,,,7.0,,,,,,,,,,1.0,,83257,262,5,0.8
315,Atlético-MG,Lateral,Guilherme Arana,9.89,0.17,6.0,5.68,16,27,,,,1.0,1.0,2.0,,1.0,5.0,,,,,4.0,,,,,,,87228,282,2,0.0
316,Atlético-MG,Zagueiro,Nathan Silva,10.47,0.45,13.7,4.58,23,27,1.0,,,,,,,,3.0,,,,,6.0,,,,,,,95794,282,3,0.0
317,Flamengo,Lateral,Filipe Luís,9.42,0.63,6.5,4.86,20,27,,,,1.0,,,,,12.0,,1.0,,,4.0,,,1.0,,1.0,,38750,262,2,0.0
318,Flamengo,Meia,Everton Ribeiro,8.15,-1.49,1.8,4.5,13,27,,,,1.0,,,,,14.0,,,,,3.0,,,,,2.0,,51772,262,4,0.0
319,Flamengo,Atacante,Michael,7.17,-0.87,3.5,4.48,24,27,,,,2.0,2.0,1.0,,,5.0,,,,,,,,,,1.0,,99392,262,5,0.0
320,Flamengo,Zagueiro,Willian Arão,11.74,1.03,8.1,3.91,23,27,,,,,,1.0,,,4.0,,1.0,,,3.0,,,,,,,78478,262,3,0.0
321,Atlético-MG,Meia,Zaracho,8.2,-0.02,1.4,3.73,21,27,,,,,1.0,1.0,,,4.0,,,,,1.0,,,,,1.0,,100079,282,4,0.0
322,Atlético-MG,Atacante,Hulk,20.72,-2.23,2.6,6.95,24,27,,,,1.0,,2.0,,,6.0,,,,,2.0,,,,,2.0,,39148,282,5,0.0
323,Flamengo,Meia,Andreas Pereira,9.23,-2.14,1.6,4.77,9,27,,,,,,1.0,,,19.0,,,,,4.0,,,,,2.0,,89274,262,4,0.0
324,Internacional,Meia,Edenílson,17.13,0.66,0.6,4.92,23,28,,,,,1.0,2.0,,,5.0,,,,,,,,,,2.0,,63289,285,4,0.6
325,Fortaleza,Zagueiro,Marcelo Benevenuto,8.96,1.0,6.3,4.19,25,28,,,,,,,,,2.0,,1.0,,,2.0,,,,,1.0,,95638,356,3,0.0
326,Internacional,Técnico,Diego Aguirre,9.33,0.21,2.24,4.32,22,28,,,,,,,,,,,,,,,,,,,,,73766,285,6,0.0
327,América-MG,Lateral,Marlon ,5.98,0.19,2.9,5.4,13,28,,,,,2.0,,,,2.0,,1.0,,,,,,1.0,,3.0,,86864,327,2,0.0
328,Bahia,Atacante,Gilberto,14.74,1.16,10.2,4.55,25,28,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,61188,265,5,0.0
329,Internacional,Meia,Patrick,8.76,-0.67,-3.8,4.26,25,28,,,,1.0,,4.0,,,10.0,,,,,,,1.0,,,2.0,,83433,285,4,0.0
330,América-MG,Zagueiro,Lucas Kal,4.49,-0.32,4.8,6.65,11,28,,,,,,,,,2.0,,1.0,,,,,,,,,,95662,327,3,0.0
331,Atlético-MG,Lateral,Guilherme Arana,10.29,0.4,8.1,5.82,17,28,,1.0,,1.0,2.0,2.0,,,12.0,,,,,1.0,,,,,1.0,,87228,282,2,0.0
