,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
164,Athlético-PR,Lateral,Abner Vinícius,7.26,0.66,3.8,4.47,7,7,,,,,,1.0,,,11.0,,,,,5.0,,,1.0,,2.0,,104513,293,2,0.0
165,Internacional,Técnico,Mano Menezes,7.22,-0.38,1.65,4.43,5,7,,,,,,,,,,,,,,,,,,,,,37281,285,6,0.0
166,Internacional,Zagueiro,Vitão,4.21,-0.41,-0.7,2.63,3,7,,,,,,,,,4.0,,,,,,,,,,1.0,,97900,285,3,0.0
167,Santos,Lateral,Lucas Pires,10.85,0.54,6.2,5.07,7,7,,,,,1.0,,,,20.0,,1.0,,,2.0,,,,,,,114374,277,2,0.0
168,Palmeiras,Atacante,Dudu,11.66,-1.44,0.3,5.67,7,8,,,,,1.0,,,,5.0,,,,,,,,,,,,68920,275,5,0.0
169,Flamengo,Meia,Arrascaeta,19.33,-0.42,2.9,9.07,7,8,,,,,1.0,2.0,,,10.0,,,,,2.0,,,,,1.0,,87863,262,4,0.0
170,Corinthians,Técnico,Vítor Pereira,11.61,0.01,3.35,5.06,8,8,,,,,,,,,,,,,,,,,,,,,77713,264,6,0.0
171,Internacional,Lateral,Renê,7.02,0.29,3.1,4.82,6,8,,,,,,3.0,,,5.0,,,,,2.0,,,,,1.0,,78445,285,2,0.0
172,Atlético-MG,Meia,Nacho Fernández,12.86,-0.01,8.8,6.97,6,8,,1.0,,,3.0,1.0,,,12.0,,,,,2.0,,,,,1.0,,94916,282,4,0.0
173,Palmeiras,Meia,Gustavo Scarpa,9.65,0.09,6.2,6.02,6,8,,1.0,,,2.0,2.0,,,11.0,,,,,,,,,,1.0,,87999,275,4,0.0
174,Coritiba,Atacante,Igor Paixão,16.42,2.28,13.4,8.47,7,8,1.0,,,2.0,1.0,3.0,,,5.0,,,,,1.0,,,,,,,104530,294,5,0.0
175,Juventude,Goleiro,César,3.06,-0.43,1.0,1.62,8,8,,,,,,,,,,,,,2.0,,,,,1.0,,,91422,286,1,0.0
176,Atlético-MG,Atacante,Hulk,22.1,0.2,24.8,9.82,6,8,1.0,,,,4.0,1.0,,1.0,10.0,,,,,2.0,,,,,2.0,,39148,282,5,24.8
177,Juventude,Zagueiro,Vitor Mendes,4.81,-0.37,2.4,4.66,5,8,,,,,,1.0,,,2.0,,,,,2.0,,,,,1.0,,104401,286,3,0.0
178,Athlético-PR,Lateral,Abner Vinícius,9.52,2.26,13.2,5.56,8,8,,1.0,,,,,,,7.0,,1.0,,,4.0,,,,,3.0,,104513,293,2,0.0
179,Corinthians,Zagueiro,Raul Gustavo,7.69,0.09,1.7,5.16,8,8,,,,,,2.0,,,5.0,,,,,1.0,,,,,,,109389,264,3,0.0
